Strain,Stress,YoungsModulus,TensileStrength
0.009151,20980000.0,343862682.30695784,59270000.0
0.00941,20230000.0,343862682.30695784,59270000.0
0.009847,20480000.0,343862682.30695784,59270000.0
0.00998,21059999.999999996,343862682.30695784,59270000.0
0.01028,20230000.0,343862682.30695784,59270000.0
0.010426,21389999.999999996,343862682.30695784,59270000.0
0.01058,20980000.0,343862682.30695784,59270000.0
0.010738,21310000.0,343862682.30695784,59270000.0
0.010857,21970000.0,343862682.30695784,59270000.0
0.010991,22130000.0,343862682.30695784,59270000.0
0.011102,22629999.999999996,343862682.30695784,59270000.0
0.011347,22790000.0,343862682.30695784,59270000.0
0.011466,22460000.0,343862682.30695784,59270000.0
0.011623,23370000.0,343862682.30695784,59270000.0
0.011722,24199999.999999996,343862682.30695784,59270000.0
0.011871,23530000.0,343862682.30695784,59270000.0
0.011956,24529999.999999996,343862682.30695784,59270000.0
0.012029,24610000.0,343862682.30695784,59270000.0
0.012083,23780000.0,343862682.30695784,59270000.0
0.012127,24770000.0,343862682.30695784,59270000.0
0.012459,25600000.0,343862682.30695784,59270000.0
0.012533,25350000.0,343862682.30695784,59270000.0
0.012679,26589999.999999996,343862682.30695784,59270000.0
0.012798,26510000.0,343862682.30695784,59270000.0
0.012842,26340000.0,343862682.30695784,59270000.0
0.013138,25680000.0,343862682.30695784,59270000.0
0.013245,26010000.0,343862682.30695784,59270000.0
0.013399,26920000.0,343862682.30695784,59270000.0
0.013576,26510000.0,343862682.30695784,59270000.0
0.013643,27079999.999999996,343862682.30695784,59270000.0
0.013688,27829999.999999996,343862682.30695784,59270000.0
0.01372,27169999.999999996,343862682.30695784,59270000.0
0.013892,28160000.0,343862682.30695784,59270000.0
0.013907,27330000.0,343862682.30695784,59270000.0
0.014021,27410000.0,343862682.30695784,59270000.0
0.014264,28070000.0,343862682.30695784,59270000.0
0.014264,26749999.999999996,343862682.30695784,59270000.0
0.015239,27740000.0,343862682.30695784,59270000.0
0.015425,27989999.999999996,343862682.30695784,59270000.0
0.015425,28070000.0,343862682.30695784,59270000.0
0.015445,28490000.0,343862682.30695784,59270000.0
0.015652,29150000.0,343862682.30695784,59270000.0
0.015854,28980000.0,343862682.30695784,59270000.0
0.016031,29390000.0,343862682.30695784,59270000.0
0.0163,29810000.0,343862682.30695784,59270000.0
0.0165,28900000.0,343862682.30695784,59270000.0
0.016667,30710000.0,343862682.30695784,59270000.0
0.016889,30550000.0,343862682.30695784,59270000.0
0.017071,31210000.0,343862682.30695784,59270000.0
0.0173,30799999.999999996,343862682.30695784,59270000.0
0.017483,30220000.0,343862682.30695784,59270000.0
0.017663,30799999.999999996,343862682.30695784,59270000.0
0.017958,30049999.999999996,343862682.30695784,59270000.0
0.018107,31289999.999999996,343862682.30695784,59270000.0
0.018251,30630000.0,343862682.30695784,59270000.0
0.01861,30469999.999999996,343862682.30695784,59270000.0
0.018655,31710000.0,343862682.30695784,59270000.0
0.018937,32450000.0,343862682.30695784,59270000.0
0.019181,31619999.999999996,343862682.30695784,59270000.0
0.019325,31540000.0,343862682.30695784,59270000.0
0.019596,31289999.999999996,343862682.30695784,59270000.0
0.019754,32280000.0,343862682.30695784,59270000.0
0.020015,32039999.999999996,343862682.30695784,59270000.0
0.02022,32610000.0,343862682.30695784,59270000.0
0.020421,31710000.0,343862682.30695784,59270000.0
0.020676,32200000.0,343862682.30695784,59270000.0
0.020904,31380000.0,343862682.30695784,59270000.0
0.021197,31790000.0,343862682.30695784,59270000.0
0.021382,32699999.999999996,343862682.30695784,59270000.0
0.021552,32280000.0,343862682.30695784,59270000.0
0.021886,33030000.0,343862682.30695784,59270000.0
0.022113,32859999.999999996,343862682.30695784,59270000.0
0.022309,33360000.0,343862682.30695784,59270000.0
0.022572,33270000.0,343862682.30695784,59270000.0
0.022767,32369999.999999996,343862682.30695784,59270000.0
0.023054,34260000.0,343862682.30695784,59270000.0
0.0233,33850000.0,343862682.30695784,59270000.0
0.023529,33850000.0,343862682.30695784,59270000.0
0.023795,33850000.0,343862682.30695784,59270000.0
0.023988,33360000.0,343862682.30695784,59270000.0
0.024128,33690000.0,343862682.30695784,59270000.0
0.024363,34100000.0,343862682.30695784,59270000.0
0.024603,33770000.0,343862682.30695784,59270000.0
0.024876,33270000.0,343862682.30695784,59270000.0
0.024954,33690000.0,343862682.30695784,59270000.0
0.025299,34020000.0,343862682.30695784,59270000.0
0.025611,33690000.0,343862682.30695784,59270000.0
0.025697,34020000.0,343862682.30695784,59270000.0
0.026088,34510000.0,343862682.30695784,59270000.0
0.026213,33440000.0,343862682.30695784,59270000.0
0.026444,34590000.0,343862682.30695784,59270000.0
0.026726,34350000.0,343862682.30695784,59270000.0
0.026955,34260000.0,343862682.30695784,59270000.0
0.027197,34260000.0,343862682.30695784,59270000.0
0.027397,34510000.0,343862682.30695784,59270000.0
0.027692,34920000.0,343862682.30695784,59270000.0
0.027916,36080000.0,343862682.30695784,59270000.0
0.027916,36000000.0,343862682.30695784,59270000.0
0.028466,35340000.0,343862682.30695784,59270000.0
0.0287,34840000.0,343862682.30695784,59270000.0
0.028966,34840000.0,343862682.30695784,59270000.0
0.029307,33600000.0,343862682.30695784,59270000.0
0.029494,35250000.0,343862682.30695784,59270000.0
0.029697,34260000.0,343862682.30695784,59270000.0
0.029939,34350000.0,343862682.30695784,59270000.0
0.030099,35090000.0,343862682.30695784,59270000.0
0.030488,35750000.0,343862682.30695784,59270000.0
0.030649,35010000.0,343862682.30695784,59270000.0
0.030976,35580000.0,343862682.30695784,59270000.0
0.031201,34840000.0,343862682.30695784,59270000.0
0.031401,33690000.0,343862682.30695784,59270000.0
0.031607,35250000.0,343862682.30695784,59270000.0
0.031858,33440000.0,343862682.30695784,59270000.0
0.032101,35250000.0,343862682.30695784,59270000.0
0.032431,35250000.0,343862682.30695784,59270000.0
0.032679,36000000.0,343862682.30695784,59270000.0
0.03288,35090000.0,343862682.30695784,59270000.0
0.033067,35340000.0,343862682.30695784,59270000.0
0.033403,35500000.0,343862682.30695784,59270000.0
0.033595,36740000.0,343862682.30695784,59270000.0
0.033863,35830000.0,343862682.30695784,59270000.0
0.034184,35750000.0,343862682.30695784,59270000.0
0.034329,36000000.0,343862682.30695784,59270000.0
0.034622,35420000.0,343862682.30695784,59270000.0
0.034929,35830000.0,343862682.30695784,59270000.0
0.035029,35090000.0,343862682.30695784,59270000.0
0.035278,34920000.0,343862682.30695784,59270000.0
0.03559,36410000.0,343862682.30695784,59270000.0
0.03575,35250000.0,343862682.30695784,59270000.0
0.036086,35500000.0,343862682.30695784,59270000.0
0.036309,36330000.0,343862682.30695784,59270000.0
0.036564,36570000.0,343862682.30695784,59270000.0
0.036775,36160000.0,343862682.30695784,59270000.0
0.037175,36410000.0,343862682.30695784,59270000.0
0.037408,36410000.0,343862682.30695784,59270000.0
0.037576,36000000.0,343862682.30695784,59270000.0
0.037794,35500000.0,343862682.30695784,59270000.0
0.038159,36740000.0,343862682.30695784,59270000.0
0.038355,36240000.0,343862682.30695784,59270000.0
0.038678,36490000.0,343862682.30695784,59270000.0
0.038899,36000000.0,343862682.30695784,59270000.0
0.039117,37560000.0,343862682.30695784,59270000.0
0.039385,35910000.0,343862682.30695784,59270000.0
0.03959,36570000.0,343862682.30695784,59270000.0
0.039964,35340000.0,343862682.30695784,59270000.0
0.040115,36080000.0,343862682.30695784,59270000.0
0.040397,35580000.0,343862682.30695784,59270000.0
0.040722,36570000.0,343862682.30695784,59270000.0
0.040872,36410000.0,343862682.30695784,59270000.0
0.041131,36660000.0,343862682.30695784,59270000.0
0.041467,36570000.0,343862682.30695784,59270000.0
0.041665,35910000.0,343862682.30695784,59270000.0
0.042029,36000000.0,343862682.30695784,59270000.0
0.042246,36240000.0,343862682.30695784,59270000.0
0.042477,36740000.0,343862682.30695784,59270000.0
0.042647,36490000.0,343862682.30695784,59270000.0
0.04305,36490000.0,343862682.30695784,59270000.0
0.043385,36990000.0,343862682.30695784,59270000.0
0.043385,37070000.0,343862682.30695784,59270000.0
0.043554,36410000.0,343862682.30695784,59270000.0
0.043821,35670000.0,343862682.30695784,59270000.0
0.044129,37480000.0,343862682.30695784,59270000.0
0.044458,37480000.0,343862682.30695784,59270000.0
0.044637,36900000.0,343862682.30695784,59270000.0
0.044923,36330000.0,343862682.30695784,59270000.0
0.045252,36490000.0,343862682.30695784,59270000.0
0.045451,36820000.0,343862682.30695784,59270000.0
0.045721,35910000.0,343862682.30695784,59270000.0
0.046018,36900000.0,343862682.30695784,59270000.0
0.046212,35580000.0,343862682.30695784,59270000.0
0.046482,37150000.0,343862682.30695784,59270000.0
0.046803,37650000.0,343862682.30695784,59270000.0
0.047058,36490000.0,343862682.30695784,59270000.0
0.047323,37980000.0,343862682.30695784,59270000.0
0.047597,35500000.0,343862682.30695784,59270000.0
0.047814,38550000.0,343862682.30695784,59270000.0
0.048116,36410000.0,343862682.30695784,59270000.0
0.048362,38140000.0,343862682.30695784,59270000.0
0.048621,36990000.0,343862682.30695784,59270000.0
0.048856,37320000.0,343862682.30695784,59270000.0
0.049239,38640000.0,343862682.30695784,59270000.0
0.049404,36570000.0,343862682.30695784,59270000.0
0.049645,36820000.0,343862682.30695784,59270000.0
0.049916,36570000.0,343862682.30695784,59270000.0
0.050162,36990000.0,343862682.30695784,59270000.0
0.050423,37980000.0,343862682.30695784,59270000.0
0.050669,36820000.0,343862682.30695784,59270000.0
0.050963,37480000.0,343862682.30695784,59270000.0
0.051272,37320000.0,343862682.30695784,59270000.0
0.051431,37650000.0,343862682.30695784,59270000.0
0.051785,36740000.0,343862682.30695784,59270000.0
0.052037,37070000.0,343862682.30695784,59270000.0
0.052328,36490000.0,343862682.30695784,59270000.0
0.052662,37320000.0,343862682.30695784,59270000.0
0.05282,37480000.0,343862682.30695784,59270000.0
0.053162,36570000.0,343862682.30695784,59270000.0
0.053337,36570000.0,343862682.30695784,59270000.0
0.053591,37560000.0,343862682.30695784,59270000.0
0.053915,37480000.0,343862682.30695784,59270000.0
0.054154,37980000.0,343862682.30695784,59270000.0
0.054422,37810000.0,343862682.30695784,59270000.0
0.054664,37070000.0,343862682.30695784,59270000.0
0.054941,38220000.0,343862682.30695784,59270000.0
