Strain,Stress,YoungsModulus,TensileStrength
0.008329,10000000.0,60210382.28710833,20230000.0
0.009274,9750000.0,60210382.28710833,20230000.0
0.010128,9510000.0,60210382.28710833,20230000.0
0.010454,11400000.0,60210382.28710833,20230000.0
0.011424,13380000.0,60210382.28710833,20230000.0
0.011668,9170000.0,60210382.28710833,20230000.0
0.012293,12970000.0,60210382.28710833,20230000.0
0.012582,10830000.0,60210382.28710833,20230000.0
0.0131,9840000.0,60210382.28710833,20230000.0
0.013218,11400000.0,60210382.28710833,20230000.0
0.013357,12310000.0,60210382.28710833,20230000.0
0.013748,10830000.0,60210382.28710833,20230000.0
0.013898,9750000.0,60210382.28710833,20230000.0
0.014132,12060000.0,60210382.28710833,20230000.0
0.01454,10830000.0,60210382.28710833,20230000.0
0.015023,12390000.0,60210382.28710833,20230000.0
0.015093,9510000.0,60210382.28710833,20230000.0
0.015584,11240000.0,60210382.28710833,20230000.0
0.015697,9510000.0,60210382.28710833,20230000.0
0.01594,12149999.999999998,60210382.28710833,20230000.0
0.016055,12639999.999999998,60210382.28710833,20230000.0
0.016644,11730000.0,60210382.28710833,20230000.0
0.016702,10579999.999999998,60210382.28710833,20230000.0
0.017013,14540000.0,60210382.28710833,20230000.0
0.017163,10000000.0,60210382.28710833,20230000.0
0.017344,10740000.0,60210382.28710833,20230000.0
0.017665,12060000.0,60210382.28710833,20230000.0
0.017908,11320000.0,60210382.28710833,20230000.0
0.01801,13710000.0,60210382.28710833,20230000.0
0.018529,11490000.0,60210382.28710833,20230000.0
0.018539,13049999.999999998,60210382.28710833,20230000.0
0.018823,10080000.0,60210382.28710833,20230000.0
0.019244,14289999.999999998,60210382.28710833,20230000.0
0.019488,11980000.0,60210382.28710833,20230000.0
0.019786,13710000.0,60210382.28710833,20230000.0
0.019967,10410000.0,60210382.28710833,20230000.0
0.020168,13630000.0,60210382.28710833,20230000.0
0.020691,13470000.0,60210382.28710833,20230000.0
0.020879,12149999.999999998,60210382.28710833,20230000.0
0.021127,11820000.0,60210382.28710833,20230000.0
0.021297,10080000.0,60210382.28710833,20230000.0
0.021606,14289999.999999998,60210382.28710833,20230000.0
0.021866,11240000.0,60210382.28710833,20230000.0
0.022073,12970000.0,60210382.28710833,20230000.0
0.022287,12390000.0,60210382.28710833,20230000.0
0.022606,10830000.0,60210382.28710833,20230000.0
0.022788,9340000.0,60210382.28710833,20230000.0
0.023104,14790000.0,60210382.28710833,20230000.0
0.023552,10910000.0,60210382.28710833,20230000.0
0.023719,13049999.999999998,60210382.28710833,20230000.0
0.023795,10830000.0,60210382.28710833,20230000.0
0.024189,10989999.999999998,60210382.28710833,20230000.0
0.024285,14620000.0,60210382.28710833,20230000.0
0.024427,12890000.0,60210382.28710833,20230000.0
0.02479,11900000.0,60210382.28710833,20230000.0
0.025121,12060000.0,60210382.28710833,20230000.0
0.025178,11240000.0,60210382.28710833,20230000.0
0.025705,10740000.0,60210382.28710833,20230000.0
0.025842,12970000.0,60210382.28710833,20230000.0
0.025933,11900000.0,60210382.28710833,20230000.0
0.026348,13049999.999999998,60210382.28710833,20230000.0
0.026594,14540000.0,60210382.28710833,20230000.0
0.026952,12890000.0,60210382.28710833,20230000.0
0.027182,11570000.0,60210382.28710833,20230000.0
0.027284,14040000.0,60210382.28710833,20230000.0
0.027673,13879999.999999998,60210382.28710833,20230000.0
0.027867,10000000.0,60210382.28710833,20230000.0
0.027973,13799999.999999998,60210382.28710833,20230000.0
0.028181,10080000.0,60210382.28710833,20230000.0
0.028505,13799999.999999998,60210382.28710833,20230000.0
0.028659,10000000.0,60210382.28710833,20230000.0
