Strain,Stress,YoungsModulus,TensileStrength
0.014233,16520000.0,156486834.64697802,38890000.0
0.014494,16349999.999999998,156486834.64697802,38890000.0
0.014835,16190000.0,156486834.64697802,38890000.0
0.015709,16349999.999999998,156486834.64697802,38890000.0
0.015858,16349999.999999998,156486834.64697802,38890000.0
0.016308,16190000.0,156486834.64697802,38890000.0
0.016607,16770000.0,156486834.64697802,38890000.0
0.016747,16520000.0,156486834.64697802,38890000.0
0.016894,16770000.0,156486834.64697802,38890000.0
0.017115,16930000.0,156486834.64697802,38890000.0
0.017382,16019999.999999998,156486834.64697802,38890000.0
0.017497,18420000.0,156486834.64697802,38890000.0
0.017688,17020000.0,156486834.64697802,38890000.0
0.018014,18170000.0,156486834.64697802,38890000.0
0.018182,17510000.0,156486834.64697802,38890000.0
0.018215,18170000.0,156486834.64697802,38890000.0
0.018383,17100000.0,156486834.64697802,38890000.0
0.018682,17760000.0,156486834.64697802,38890000.0
0.018912,17260000.0,156486834.64697802,38890000.0
0.018991,18910000.0,156486834.64697802,38890000.0
0.019159,18010000.0,156486834.64697802,38890000.0
0.019354,17760000.0,156486834.64697802,38890000.0
0.019483,17760000.0,156486834.64697802,38890000.0
0.019843,17350000.0,156486834.64697802,38890000.0
0.020026,18580000.0,156486834.64697802,38890000.0
0.02008,18670000.0,156486834.64697802,38890000.0
0.02019,18250000.0,156486834.64697802,38890000.0
0.020422,18420000.0,156486834.64697802,38890000.0
0.020491,19160000.0,156486834.64697802,38890000.0
0.020601,18670000.0,156486834.64697802,38890000.0
0.02069,18750000.0,156486834.64697802,38890000.0
0.02074,18750000.0,156486834.64697802,38890000.0
0.020937,18830000.0,156486834.64697802,38890000.0
0.021075,19410000.0,156486834.64697802,38890000.0
0.021137,19490000.0,156486834.64697802,38890000.0
0.021145,19000000.0,156486834.64697802,38890000.0
0.021145,18250000.0,156486834.64697802,38890000.0
0.021354,19990000.0,156486834.64697802,38890000.0
0.021533,20070000.0,156486834.64697802,38890000.0
0.02185,19570000.0,156486834.64697802,38890000.0
0.022037,20480000.0,156486834.64697802,38890000.0
0.022205,19080000.0,156486834.64697802,38890000.0
0.022381,19490000.0,156486834.64697802,38890000.0
0.022586,19490000.0,156486834.64697802,38890000.0
0.022907,19819999.999999996,156486834.64697802,38890000.0
0.023076,19819999.999999996,156486834.64697802,38890000.0
0.023288,18750000.0,156486834.64697802,38890000.0
0.023487,19240000.0,156486834.64697802,38890000.0
0.023682,19490000.0,156486834.64697802,38890000.0
0.023891,20400000.0,156486834.64697802,38890000.0
0.024107,19410000.0,156486834.64697802,38890000.0
0.024354,20890000.0,156486834.64697802,38890000.0
0.024354,19490000.0,156486834.64697802,38890000.0
0.025355,20730000.0,156486834.64697802,38890000.0
0.025559,20070000.0,156486834.64697802,38890000.0
0.025807,19900000.0,156486834.64697802,38890000.0
0.025955,20730000.0,156486834.64697802,38890000.0
0.026234,20230000.0,156486834.64697802,38890000.0
0.026516,19160000.0,156486834.64697802,38890000.0
0.026742,20810000.0,156486834.64697802,38890000.0
0.026982,21470000.0,156486834.64697802,38890000.0
0.027171,19740000.0,156486834.64697802,38890000.0
0.027351,21640000.0,156486834.64697802,38890000.0
0.027622,19990000.0,156486834.64697802,38890000.0
0.027866,20230000.0,156486834.64697802,38890000.0
0.028171,21470000.0,156486834.64697802,38890000.0
0.028301,19160000.0,156486834.64697802,38890000.0
0.02858,21879999.999999996,156486834.64697802,38890000.0
0.028837,20980000.0,156486834.64697802,38890000.0
0.029073,19900000.0,156486834.64697802,38890000.0
0.029335,21640000.0,156486834.64697802,38890000.0
0.029545,21389999.999999996,156486834.64697802,38890000.0
0.029803,21220000.0,156486834.64697802,38890000.0
0.030041,19819999.999999996,156486834.64697802,38890000.0
0.030235,20890000.0,156486834.64697802,38890000.0
0.030576,22209999.999999996,156486834.64697802,38890000.0
0.030668,20400000.0,156486834.64697802,38890000.0
0.031013,19659999.999999996,156486834.64697802,38890000.0
0.03121,20149999.999999996,156486834.64697802,38890000.0
0.031472,21220000.0,156486834.64697802,38890000.0
0.031709,20400000.0,156486834.64697802,38890000.0
0.031855,21140000.0,156486834.64697802,38890000.0
0.032098,21879999.999999996,156486834.64697802,38890000.0
0.032399,22300000.0,156486834.64697802,38890000.0
0.032551,22130000.0,156486834.64697802,38890000.0
0.032809,21879999.999999996,156486834.64697802,38890000.0
0.033153,20810000.0,156486834.64697802,38890000.0
0.033373,20730000.0,156486834.64697802,38890000.0
