Strain,Stress,YoungsModulus,TensileStrength
0.014662,14250000.0,123160495.42096703,32050000.0
0.015005,13760000.0,123160495.42096703,32050000.0
0.015862,13920000.0,123160495.42096703,32050000.0
0.016465,15080000.0,123160495.42096703,32050000.0
0.016678,15000000.0,123160495.42096703,32050000.0
0.018458,13920000.0,123160495.42096703,32050000.0
0.018813,13920000.0,123160495.42096703,32050000.0
0.019035,14580000.0,123160495.42096703,32050000.0
0.019211,14829999.999999998,123160495.42096703,32050000.0
0.019498,15000000.0,123160495.42096703,32050000.0
0.019769,15740000.0,123160495.42096703,32050000.0
0.01992,15910000.0,123160495.42096703,32050000.0
0.020133,15989999.999999998,123160495.42096703,32050000.0
0.020418,14829999.999999998,123160495.42096703,32050000.0
0.020698,14580000.0,123160495.42096703,32050000.0
0.020914,15989999.999999998,123160495.42096703,32050000.0
0.021185,15080000.0,123160495.42096703,32050000.0
0.021208,15659999.999999998,123160495.42096703,32050000.0
0.021525,15740000.0,123160495.42096703,32050000.0
0.021733,16240000.0,123160495.42096703,32050000.0
0.021988,15659999.999999998,123160495.42096703,32050000.0
0.02219,16069999.999999998,123160495.42096703,32050000.0
0.022332,16160000.0,123160495.42096703,32050000.0
0.022778,15160000.0,123160495.42096703,32050000.0
0.022805,16650000.0,123160495.42096703,32050000.0
0.023095,15490000.0,123160495.42096703,32050000.0
0.023158,16069999.999999998,123160495.42096703,32050000.0
0.023603,16650000.0,123160495.42096703,32050000.0
0.024081,15740000.0,123160495.42096703,32050000.0
0.024448,15659999.999999998,123160495.42096703,32050000.0
0.024719,16069999.999999998,123160495.42096703,32050000.0
0.024942,15910000.0,123160495.42096703,32050000.0
0.02523,15160000.0,123160495.42096703,32050000.0
0.02541,16069999.999999998,123160495.42096703,32050000.0
0.025751,16980000.0,123160495.42096703,32050000.0
0.025887,16820000.0,123160495.42096703,32050000.0
0.026171,16240000.0,123160495.42096703,32050000.0
0.026424,16490000.0,123160495.42096703,32050000.0
0.026583,16900000.0,123160495.42096703,32050000.0
0.026906,16069999.999999998,123160495.42096703,32050000.0
0.027142,17230000.0,123160495.42096703,32050000.0
0.027379,18390000.0,123160495.42096703,32050000.0
0.027726,17070000.0,123160495.42096703,32050000.0
0.027929,18060000.0,123160495.42096703,32050000.0
0.028215,17560000.0,123160495.42096703,32050000.0
0.028519,17150000.0,123160495.42096703,32050000.0
0.028689,18720000.0,123160495.42096703,32050000.0
0.029015,16900000.0,123160495.42096703,32050000.0
0.029245,17230000.0,123160495.42096703,32050000.0
0.029596,18800000.0,123160495.42096703,32050000.0
0.029766,18230000.0,123160495.42096703,32050000.0
0.030007,18230000.0,123160495.42096703,32050000.0
0.03022,17650000.0,123160495.42096703,32050000.0
0.030447,15989999.999999998,123160495.42096703,32050000.0
0.030654,17980000.0,123160495.42096703,32050000.0
0.030755,18310000.0,123160495.42096703,32050000.0
0.031063,16570000.0,123160495.42096703,32050000.0
0.031373,17310000.0,123160495.42096703,32050000.0
0.031628,16900000.0,123160495.42096703,32050000.0
0.031924,17480000.0,123160495.42096703,32050000.0
0.03217,17480000.0,123160495.42096703,32050000.0
0.03246,17650000.0,123160495.42096703,32050000.0
0.032737,18970000.0,123160495.42096703,32050000.0
0.033127,16900000.0,123160495.42096703,32050000.0
0.03338,17230000.0,123160495.42096703,32050000.0
0.033708,18140000.0,123160495.42096703,32050000.0
0.034006,18140000.0,123160495.42096703,32050000.0
0.03422,19050000.0,123160495.42096703,32050000.0
0.034586,17230000.0,123160495.42096703,32050000.0
0.034746,18640000.0,123160495.42096703,32050000.0
0.035204,16650000.0,123160495.42096703,32050000.0
0.035423,18060000.0,123160495.42096703,32050000.0
0.035674,18640000.0,123160495.42096703,32050000.0
0.035954,17730000.0,123160495.42096703,32050000.0
0.036104,17650000.0,123160495.42096703,32050000.0
