Strain,Stress,YoungsModulus,TensileStrength
0.019315,13799999.999999998,123164888.4283922,28160000.0
0.019485,12639999.999999998,123164888.4283922,28160000.0
0.01972,12639999.999999998,123164888.4283922,28160000.0
0.019819,13799999.999999998,123164888.4283922,28160000.0
0.020039,13799999.999999998,123164888.4283922,28160000.0
0.020268,14540000.0,123164888.4283922,28160000.0
0.020363,14040000.0,123164888.4283922,28160000.0
0.02061,12390000.0,123164888.4283922,28160000.0
0.020765,15120000.0,123164888.4283922,28160000.0
0.020985,12560000.0,123164888.4283922,28160000.0
0.021213,14790000.0,123164888.4283922,28160000.0
0.021306,13799999.999999998,123164888.4283922,28160000.0
0.021547,13710000.0,123164888.4283922,28160000.0
0.021737,15280000.0,123164888.4283922,28160000.0
0.021955,14620000.0,123164888.4283922,28160000.0
0.022168,14620000.0,123164888.4283922,28160000.0
0.022328,14369999.999999998,123164888.4283922,28160000.0
0.022568,15280000.0,123164888.4283922,28160000.0
0.022736,14209999.999999998,123164888.4283922,28160000.0
0.02299,14870000.0,123164888.4283922,28160000.0
0.023189,15449999.999999998,123164888.4283922,28160000.0
0.023354,14209999.999999998,123164888.4283922,28160000.0
0.023596,15449999.999999998,123164888.4283922,28160000.0
0.023739,14460000.0,123164888.4283922,28160000.0
0.023969,14699999.999999998,123164888.4283922,28160000.0
0.024157,14950000.0,123164888.4283922,28160000.0
0.024376,14540000.0,123164888.4283922,28160000.0
0.024581,14460000.0,123164888.4283922,28160000.0
0.024788,15200000.0,123164888.4283922,28160000.0
0.024997,14289999.999999998,123164888.4283922,28160000.0
0.025154,14699999.999999998,123164888.4283922,28160000.0
0.025421,14699999.999999998,123164888.4283922,28160000.0
0.025668,15030000.0,123164888.4283922,28160000.0
0.025866,14870000.0,123164888.4283922,28160000.0
0.026046,13300000.0,123164888.4283922,28160000.0
0.026263,15449999.999999998,123164888.4283922,28160000.0
0.026504,15690000.0,123164888.4283922,28160000.0
0.026699,15449999.999999998,123164888.4283922,28160000.0
0.026886,14369999.999999998,123164888.4283922,28160000.0
0.027145,15529999.999999998,123164888.4283922,28160000.0
0.027395,16850000.0,123164888.4283922,28160000.0
0.027605,15780000.0,123164888.4283922,28160000.0
0.02774,14369999.999999998,123164888.4283922,28160000.0
0.028028,14950000.0,123164888.4283922,28160000.0
0.02822,15280000.0,123164888.4283922,28160000.0
0.028482,15859999.999999998,123164888.4283922,28160000.0
0.028764,16270000.0,123164888.4283922,28160000.0
0.028916,16190000.0,123164888.4283922,28160000.0
0.029175,15690000.0,123164888.4283922,28160000.0
0.029407,15200000.0,123164888.4283922,28160000.0
0.029613,16689999.999999998,123164888.4283922,28160000.0
0.029896,15780000.0,123164888.4283922,28160000.0
0.030052,15529999.999999998,123164888.4283922,28160000.0
0.030268,15939999.999999998,123164888.4283922,28160000.0
0.030479,16019999.999999998,123164888.4283922,28160000.0
0.030479,15610000.0,123164888.4283922,28160000.0
0.034744,15859999.999999998,123164888.4283922,28160000.0
0.034929,16520000.0,123164888.4283922,28160000.0
0.035184,16930000.0,123164888.4283922,28160000.0
0.03535,15859999.999999998,123164888.4283922,28160000.0
0.035652,16520000.0,123164888.4283922,28160000.0
0.035652,15200000.0,123164888.4283922,28160000.0
0.035677,17020000.0,123164888.4283922,28160000.0
0.035982,16850000.0,123164888.4283922,28160000.0
0.036216,16110000.0,123164888.4283922,28160000.0
0.036453,16770000.0,123164888.4283922,28160000.0
0.036729,16689999.999999998,123164888.4283922,28160000.0
0.036883,17020000.0,123164888.4283922,28160000.0
0.03721,17100000.0,123164888.4283922,28160000.0
0.037465,16019999.999999998,123164888.4283922,28160000.0
0.037616,16850000.0,123164888.4283922,28160000.0
0.037902,16930000.0,123164888.4283922,28160000.0
0.038124,16349999.999999998,123164888.4283922,28160000.0
0.038388,17760000.0,123164888.4283922,28160000.0
0.038624,16930000.0,123164888.4283922,28160000.0
0.038833,16270000.0,123164888.4283922,28160000.0
0.039119,16770000.0,123164888.4283922,28160000.0
0.039369,16770000.0,123164888.4283922,28160000.0
0.039659,16019999.999999998,123164888.4283922,28160000.0
0.039928,16190000.0,123164888.4283922,28160000.0
0.040124,17920000.0,123164888.4283922,28160000.0
0.040355,17350000.0,123164888.4283922,28160000.0
0.040621,18170000.0,123164888.4283922,28160000.0
0.040911,15859999.999999998,123164888.4283922,28160000.0
0.041176,17260000.0,123164888.4283922,28160000.0
0.041389,16600000.0,123164888.4283922,28160000.0
0.041616,17590000.0,123164888.4283922,28160000.0
0.041873,16349999.999999998,123164888.4283922,28160000.0
0.042203,17100000.0,123164888.4283922,28160000.0
0.042405,17590000.0,123164888.4283922,28160000.0
0.042677,17260000.0,123164888.4283922,28160000.0
0.042926,17020000.0,123164888.4283922,28160000.0
0.043174,16770000.0,123164888.4283922,28160000.0
0.043414,16930000.0,123164888.4283922,28160000.0
0.043723,17510000.0,123164888.4283922,28160000.0
0.043978,16770000.0,123164888.4283922,28160000.0
0.04424,16850000.0,123164888.4283922,28160000.0
0.044497,17260000.0,123164888.4283922,28160000.0
0.044607,17760000.0,123164888.4283922,28160000.0
0.044953,16689999.999999998,123164888.4283922,28160000.0
0.045147,17100000.0,123164888.4283922,28160000.0
0.045499,17020000.0,123164888.4283922,28160000.0
0.045805,17430000.0,123164888.4283922,28160000.0
0.045932,17430000.0,123164888.4283922,28160000.0
0.046211,18340000.0,123164888.4283922,28160000.0
0.046455,17260000.0,123164888.4283922,28160000.0
0.046726,17510000.0,123164888.4283922,28160000.0
0.047035,17350000.0,123164888.4283922,28160000.0
0.047301,15859999.999999998,123164888.4283922,28160000.0
0.047462,17180000.0,123164888.4283922,28160000.0
0.047756,15690000.0,123164888.4283922,28160000.0
0.048025,17760000.0,123164888.4283922,28160000.0
0.048357,17180000.0,123164888.4283922,28160000.0
0.048596,17020000.0,123164888.4283922,28160000.0
0.048833,18010000.0,123164888.4283922,28160000.0
0.049063,17680000.0,123164888.4283922,28160000.0
0.049316,18090000.0,123164888.4283922,28160000.0
0.049581,17760000.0,123164888.4283922,28160000.0
0.049793,16930000.0,123164888.4283922,28160000.0
0.050109,17100000.0,123164888.4283922,28160000.0
0.050362,17260000.0,123164888.4283922,28160000.0
0.050617,17680000.0,123164888.4283922,28160000.0
