Strain,Stress,YoungsModulus,TensileStrength
0.014022,8350000.0,99867891.11137566,18170000.0
0.014571,9260000.0,99867891.11137566,18170000.0
0.014869,8930000.0,99867891.11137566,18170000.0
0.015285,9170000.0,99867891.11137566,18170000.0
0.015565,8350000.0,99867891.11137566,18170000.0
0.015724,8930000.0,99867891.11137566,18170000.0
0.016006,8760000.0,99867891.11137566,18170000.0
0.016356,8680000.0,99867891.11137566,18170000.0
0.016451,8930000.0,99867891.11137566,18170000.0
0.016914,8600000.0,99867891.11137566,18170000.0
0.017152,8680000.0,99867891.11137566,18170000.0
0.017265,9010000.0,99867891.11137566,18170000.0
0.017471,8430000.0,99867891.11137566,18170000.0
0.01763,8680000.0,99867891.11137566,18170000.0
0.017828,9920000.0,99867891.11137566,18170000.0
0.018113,10579999.999999998,99867891.11137566,18170000.0
0.018365,9010000.0,99867891.11137566,18170000.0
0.018598,8840000.0,99867891.11137566,18170000.0
0.018817,8600000.0,99867891.11137566,18170000.0
0.019065,8760000.0,99867891.11137566,18170000.0
0.019324,9670000.0,99867891.11137566,18170000.0
0.019619,9340000.0,99867891.11137566,18170000.0
0.019892,10250000.0,99867891.11137566,18170000.0
0.020082,10410000.0,99867891.11137566,18170000.0
0.020359,9340000.0,99867891.11137566,18170000.0
0.021225,11240000.0,99867891.11137566,18170000.0
0.021424,9340000.0,99867891.11137566,18170000.0
0.021557,8510000.0,99867891.11137566,18170000.0
0.021671,10080000.0,99867891.11137566,18170000.0
0.021927,9510000.0,99867891.11137566,18170000.0
0.022046,10169999.999999998,99867891.11137566,18170000.0
0.022416,9010000.0,99867891.11137566,18170000.0
0.022799,9590000.0,99867891.11137566,18170000.0
0.023027,10250000.0,99867891.11137566,18170000.0
0.023379,11900000.0,99867891.11137566,18170000.0
0.023556,9010000.0,99867891.11137566,18170000.0
0.0239,11570000.0,99867891.11137566,18170000.0
0.024102,9420000.0,99867891.11137566,18170000.0
0.024728,11240000.0,99867891.11137566,18170000.0
0.025015,8930000.0,99867891.11137566,18170000.0
0.025236,10410000.0,99867891.11137566,18170000.0
0.025632,10330000.0,99867891.11137566,18170000.0
0.02579,10740000.0,99867891.11137566,18170000.0
0.025896,10000000.0,99867891.11137566,18170000.0
0.025902,10000000.0,99867891.11137566,18170000.0
0.026079,10830000.0,99867891.11137566,18170000.0
0.026117,10250000.0,99867891.11137566,18170000.0
0.026439,11900000.0,99867891.11137566,18170000.0
0.026998,10169999.999999998,99867891.11137566,18170000.0
0.027274,10579999.999999998,99867891.11137566,18170000.0
0.02745,11240000.0,99867891.11137566,18170000.0
0.027814,11069999.999999998,99867891.11137566,18170000.0
0.028048,10080000.0,99867891.11137566,18170000.0
0.028303,10989999.999999998,99867891.11137566,18170000.0
0.028705,9920000.0,99867891.11137566,18170000.0
0.028977,10830000.0,99867891.11137566,18170000.0
0.029181,10830000.0,99867891.11137566,18170000.0
0.029269,11490000.0,99867891.11137566,18170000.0
0.029435,10499999.999999998,99867891.11137566,18170000.0
0.029448,10169999.999999998,99867891.11137566,18170000.0
0.02959,9090000.0,99867891.11137566,18170000.0
0.030151,11570000.0,99867891.11137566,18170000.0
