Strain,Stress,YoungsModulus,TensileStrength
0.00623,4390000.0,103425682.45107223,12310000.0
0.011538,6040000.0,103425682.45107223,12310000.0
0.011647,5300000.0,103425682.45107223,12310000.0
0.012299,4970000.0,103425682.45107223,12310000.0
0.012608,4880000.0,103425682.45107223,12310000.0
0.012815,4880000.0,103425682.45107223,12310000.0
0.013059,4720000.0,103425682.45107223,12310000.0
0.013071,5630000.0,103425682.45107223,12310000.0
0.01343,5130000.0,103425682.45107223,12310000.0
0.013616,4880000.0,103425682.45107223,12310000.0
0.014288,5130000.0,103425682.45107223,12310000.0
0.014596,5300000.0,103425682.45107223,12310000.0
0.01485,5300000.0,103425682.45107223,12310000.0
0.015078,5540000.0,103425682.45107223,12310000.0
0.015102,4880000.0,103425682.45107223,12310000.0
0.015285,5460000.0,103425682.45107223,12310000.0
0.015598,5790000.0,103425682.45107223,12310000.0
0.015855,5460000.0,103425682.45107223,12310000.0
0.016227,5460000.0,103425682.45107223,12310000.0
0.016338,5379999.999999999,103425682.45107223,12310000.0
0.01663,5959999.999999999,103425682.45107223,12310000.0
0.016826,4970000.0,103425682.45107223,12310000.0
0.016907,5460000.0,103425682.45107223,12310000.0
0.016907,5630000.0,103425682.45107223,12310000.0
0.017825,5630000.0,103425682.45107223,12310000.0
0.01784,5210000.0,103425682.45107223,12310000.0
0.017936,6290000.0,103425682.45107223,12310000.0
0.018087,6530000.0,103425682.45107223,12310000.0
0.018339,5869999.999999999,103425682.45107223,12310000.0
0.018371,6040000.0,103425682.45107223,12310000.0
0.018535,5630000.0,103425682.45107223,12310000.0
0.018689,6120000.0,103425682.45107223,12310000.0
0.018735,6200000.0,103425682.45107223,12310000.0
0.018922,7280000.0,103425682.45107223,12310000.0
0.019153,5790000.0,103425682.45107223,12310000.0
0.019358,7439999.999999999,103425682.45107223,12310000.0
0.019397,6200000.0,103425682.45107223,12310000.0
0.019571,6950000.0,103425682.45107223,12310000.0
0.019901,7190000.0,103425682.45107223,12310000.0
0.020011,6950000.0,103425682.45107223,12310000.0
0.020035,7439999.999999999,103425682.45107223,12310000.0
0.020046,7280000.0,103425682.45107223,12310000.0
0.020084,6200000.0,103425682.45107223,12310000.0
0.020167,6530000.0,103425682.45107223,12310000.0
0.020411,6620000.0,103425682.45107223,12310000.0
0.020421,6950000.0,103425682.45107223,12310000.0
0.020443,7609999.999999999,103425682.45107223,12310000.0
0.020557,6950000.0,103425682.45107223,12310000.0
0.020607,7190000.0,103425682.45107223,12310000.0
0.020731,7770000.0,103425682.45107223,12310000.0
0.020736,6120000.0,103425682.45107223,12310000.0
0.020736,7439999.999999999,103425682.45107223,12310000.0
0.020937,7280000.0,103425682.45107223,12310000.0
0.021186,6700000.0,103425682.45107223,12310000.0
0.02119,7029999.999999999,103425682.45107223,12310000.0
0.021395,7029999.999999999,103425682.45107223,12310000.0
0.021474,6859999.999999999,103425682.45107223,12310000.0
0.021836,9260000.0,103425682.45107223,12310000.0
0.021971,7690000.0,103425682.45107223,12310000.0
0.022114,7190000.0,103425682.45107223,12310000.0
0.022339,8019999.999999999,103425682.45107223,12310000.0
0.02254,6859999.999999999,103425682.45107223,12310000.0
0.022663,7029999.999999999,103425682.45107223,12310000.0
0.022827,6370000.0,103425682.45107223,12310000.0
0.023143,6700000.0,103425682.45107223,12310000.0
0.023146,7029999.999999999,103425682.45107223,12310000.0
0.023312,7690000.0,103425682.45107223,12310000.0
0.023551,7360000.0,103425682.45107223,12310000.0
0.02378,8510000.0,103425682.45107223,12310000.0
0.023862,7280000.0,103425682.45107223,12310000.0
0.024106,7029999.999999999,103425682.45107223,12310000.0
0.024259,7609999.999999999,103425682.45107223,12310000.0
0.024338,7770000.0,103425682.45107223,12310000.0
0.024555,7770000.0,103425682.45107223,12310000.0
0.024829,8510000.0,103425682.45107223,12310000.0
0.025186,7360000.0,103425682.45107223,12310000.0
0.025226,6859999.999999999,103425682.45107223,12310000.0
0.02536,7360000.0,103425682.45107223,12310000.0
0.025624,6200000.0,103425682.45107223,12310000.0
0.025826,7519999.999999999,103425682.45107223,12310000.0
0.025952,7770000.0,103425682.45107223,12310000.0
0.026116,7280000.0,103425682.45107223,12310000.0
0.026216,7110000.0,103425682.45107223,12310000.0
0.026354,8019999.999999999,103425682.45107223,12310000.0
0.026569,6780000.0,103425682.45107223,12310000.0
0.026684,7940000.0,103425682.45107223,12310000.0
0.026799,8270000.0,103425682.45107223,12310000.0
0.027176,7519999.999999999,103425682.45107223,12310000.0
0.027357,8510000.0,103425682.45107223,12310000.0
0.027525,9170000.0,103425682.45107223,12310000.0
0.02776,7519999.999999999,103425682.45107223,12310000.0
0.027887,6449999.999999999,103425682.45107223,12310000.0
0.027957,7609999.999999999,103425682.45107223,12310000.0
0.028281,8019999.999999999,103425682.45107223,12310000.0
0.028485,8019999.999999999,103425682.45107223,12310000.0
0.028707,9260000.0,103425682.45107223,12310000.0
0.0289,8180000.0,103425682.45107223,12310000.0
0.029077,8099999.999999999,103425682.45107223,12310000.0
0.029258,8350000.0,103425682.45107223,12310000.0
0.029433,7850000.0,103425682.45107223,12310000.0
0.029619,8019999.999999999,103425682.45107223,12310000.0
0.029707,9260000.0,103425682.45107223,12310000.0
0.030128,8270000.0,103425682.45107223,12310000.0
0.030246,7850000.0,103425682.45107223,12310000.0
0.030504,7940000.0,103425682.45107223,12310000.0
0.030622,8680000.0,103425682.45107223,12310000.0
0.030743,8019999.999999999,103425682.45107223,12310000.0
0.030909,8180000.0,103425682.45107223,12310000.0
0.031055,8350000.0,103425682.45107223,12310000.0
0.031356,8600000.0,103425682.45107223,12310000.0
0.031572,8510000.0,103425682.45107223,12310000.0
0.031652,8760000.0,103425682.45107223,12310000.0
0.03187,8760000.0,103425682.45107223,12310000.0
0.032069,7850000.0,103425682.45107223,12310000.0
0.032365,8760000.0,103425682.45107223,12310000.0
0.032453,7940000.0,103425682.45107223,12310000.0
0.032727,8510000.0,103425682.45107223,12310000.0
0.032876,8680000.0,103425682.45107223,12310000.0
0.033143,8510000.0,103425682.45107223,12310000.0
0.033373,8350000.0,103425682.45107223,12310000.0
0.033407,7850000.0,103425682.45107223,12310000.0
0.033556,8180000.0,103425682.45107223,12310000.0
0.033662,8019999.999999999,103425682.45107223,12310000.0
0.033704,9090000.0,103425682.45107223,12310000.0
0.033917,8099999.999999999,103425682.45107223,12310000.0
0.033932,7850000.0,103425682.45107223,12310000.0
0.034142,7029999.999999999,103425682.45107223,12310000.0
0.034168,8760000.0,103425682.45107223,12310000.0
0.034241,8180000.0,103425682.45107223,12310000.0
0.034487,7850000.0,103425682.45107223,12310000.0
0.03471,8680000.0,103425682.45107223,12310000.0
0.034976,7770000.0,103425682.45107223,12310000.0
0.035347,9590000.0,103425682.45107223,12310000.0
0.03561,8680000.0,103425682.45107223,12310000.0
0.035763,8350000.0,103425682.45107223,12310000.0
0.036057,9670000.0,103425682.45107223,12310000.0
0.036291,9010000.0,103425682.45107223,12310000.0
0.036548,7770000.0,103425682.45107223,12310000.0
0.036572,9590000.0,103425682.45107223,12310000.0
0.036833,8760000.0,103425682.45107223,12310000.0
0.037028,8840000.0,103425682.45107223,12310000.0
0.037351,8430000.0,103425682.45107223,12310000.0
0.037358,8760000.0,103425682.45107223,12310000.0
0.037672,7850000.0,103425682.45107223,12310000.0
0.037748,8019999.999999999,103425682.45107223,12310000.0
0.038092,8760000.0,103425682.45107223,12310000.0
0.038371,7029999.999999999,103425682.45107223,12310000.0
0.038458,8930000.0,103425682.45107223,12310000.0
0.038549,8760000.0,103425682.45107223,12310000.0
0.039096,8019999.999999999,103425682.45107223,12310000.0
0.039296,9670000.0,103425682.45107223,12310000.0
0.039565,8510000.0,103425682.45107223,12310000.0
0.039888,8760000.0,103425682.45107223,12310000.0
0.040044,9170000.0,103425682.45107223,12310000.0
0.040366,9260000.0,103425682.45107223,12310000.0
0.04039,9510000.0,103425682.45107223,12310000.0
0.040661,9670000.0,103425682.45107223,12310000.0
0.040886,8760000.0,103425682.45107223,12310000.0
0.041047,8600000.0,103425682.45107223,12310000.0
0.041344,8510000.0,103425682.45107223,12310000.0
0.041487,7770000.0,103425682.45107223,12310000.0
0.041702,9090000.0,103425682.45107223,12310000.0
0.041983,9170000.0,103425682.45107223,12310000.0
0.04209,9010000.0,103425682.45107223,12310000.0
0.042378,8099999.999999999,103425682.45107223,12310000.0
0.042427,8760000.0,103425682.45107223,12310000.0
0.042748,9340000.0,103425682.45107223,12310000.0
0.042874,9340000.0,103425682.45107223,12310000.0
0.043254,8600000.0,103425682.45107223,12310000.0
0.04352,8600000.0,103425682.45107223,12310000.0
0.043752,8840000.0,103425682.45107223,12310000.0
0.043845,7360000.0,103425682.45107223,12310000.0
0.044051,8840000.0,103425682.45107223,12310000.0
0.044159,9920000.0,103425682.45107223,12310000.0
0.044442,8600000.0,103425682.45107223,12310000.0
0.045016,9260000.0,103425682.45107223,12310000.0
0.045459,8930000.0,103425682.45107223,12310000.0
0.045782,9010000.0,103425682.45107223,12310000.0
0.04588,8840000.0,103425682.45107223,12310000.0
0.046118,8840000.0,103425682.45107223,12310000.0
0.046142,9750000.0,103425682.45107223,12310000.0
0.046194,8600000.0,103425682.45107223,12310000.0
0.046351,9670000.0,103425682.45107223,12310000.0
0.046351,9840000.0,103425682.45107223,12310000.0
0.046522,9670000.0,103425682.45107223,12310000.0
0.046715,8930000.0,103425682.45107223,12310000.0
0.047091,9510000.0,103425682.45107223,12310000.0
0.047222,9010000.0,103425682.45107223,12310000.0
0.04741,8350000.0,103425682.45107223,12310000.0
0.047823,8099999.999999999,103425682.45107223,12310000.0
0.048251,8840000.0,103425682.45107223,12310000.0
0.048544,9260000.0,103425682.45107223,12310000.0
0.048696,8760000.0,103425682.45107223,12310000.0
0.049039,9260000.0,103425682.45107223,12310000.0
0.049216,8680000.0,103425682.45107223,12310000.0
0.049389,8270000.0,103425682.45107223,12310000.0
0.049716,7690000.0,103425682.45107223,12310000.0
0.049891,9590000.0,103425682.45107223,12310000.0
0.050124,9590000.0,103425682.45107223,12310000.0
0.050296,9750000.0,103425682.45107223,12310000.0
0.050659,9750000.0,103425682.45107223,12310000.0
0.050798,9010000.0,103425682.45107223,12310000.0
0.051035,9420000.0,103425682.45107223,12310000.0
0.051332,9750000.0,103425682.45107223,12310000.0
0.051394,9590000.0,103425682.45107223,12310000.0
0.051633,9510000.0,103425682.45107223,12310000.0
0.051894,9670000.0,103425682.45107223,12310000.0
0.052108,9920000.0,103425682.45107223,12310000.0
0.052413,10080000.0,103425682.45107223,12310000.0
0.052531,10169999.999999998,103425682.45107223,12310000.0
0.052773,9750000.0,103425682.45107223,12310000.0
0.052966,9750000.0,103425682.45107223,12310000.0
0.053187,9260000.0,103425682.45107223,12310000.0
0.053385,9260000.0,103425682.45107223,12310000.0
0.053701,8840000.0,103425682.45107223,12310000.0
0.053812,9590000.0,103425682.45107223,12310000.0
0.054177,9170000.0,103425682.45107223,12310000.0
0.054331,9010000.0,103425682.45107223,12310000.0
0.054551,9510000.0,103425682.45107223,12310000.0
0.054949,9670000.0,103425682.45107223,12310000.0
0.055233,9670000.0,103425682.45107223,12310000.0
0.055734,9420000.0,103425682.45107223,12310000.0
0.055816,10330000.0,103425682.45107223,12310000.0
0.05598,9590000.0,103425682.45107223,12310000.0
0.056549,10410000.0,103425682.45107223,12310000.0
0.056844,10080000.0,103425682.45107223,12310000.0
0.056857,9170000.0,103425682.45107223,12310000.0
0.057183,9420000.0,103425682.45107223,12310000.0
0.057349,10410000.0,103425682.45107223,12310000.0
0.057687,9840000.0,103425682.45107223,12310000.0
0.057874,9750000.0,103425682.45107223,12310000.0
0.058088,9670000.0,103425682.45107223,12310000.0
0.058254,9840000.0,103425682.45107223,12310000.0
0.058615,10169999.999999998,103425682.45107223,12310000.0
0.058796,9170000.0,103425682.45107223,12310000.0
0.058951,8600000.0,103425682.45107223,12310000.0
0.059266,8510000.0,103425682.45107223,12310000.0
0.059512,10330000.0,103425682.45107223,12310000.0
0.059819,9750000.0,103425682.45107223,12310000.0
0.059942,10169999.999999998,103425682.45107223,12310000.0
0.060131,9340000.0,103425682.45107223,12310000.0
0.060349,10499999.999999998,103425682.45107223,12310000.0
0.060689,9510000.0,103425682.45107223,12310000.0
0.060854,8510000.0,103425682.45107223,12310000.0
0.061052,10499999.999999998,103425682.45107223,12310000.0
0.061307,10169999.999999998,103425682.45107223,12310000.0
0.061633,8099999.999999999,103425682.45107223,12310000.0
0.061738,9510000.0,103425682.45107223,12310000.0
0.062003,9010000.0,103425682.45107223,12310000.0
0.062183,10169999.999999998,103425682.45107223,12310000.0
0.062511,9510000.0,103425682.45107223,12310000.0
0.06285,10330000.0,103425682.45107223,12310000.0
0.063161,9590000.0,103425682.45107223,12310000.0
0.063291,9920000.0,103425682.45107223,12310000.0
0.063505,9260000.0,103425682.45107223,12310000.0
0.063781,9510000.0,103425682.45107223,12310000.0
0.064013,9340000.0,103425682.45107223,12310000.0
0.064234,10000000.0,103425682.45107223,12310000.0
0.064532,9420000.0,103425682.45107223,12310000.0
0.064758,9840000.0,103425682.45107223,12310000.0
0.064994,9090000.0,103425682.45107223,12310000.0
0.065141,10579999.999999998,103425682.45107223,12310000.0
0.065478,9170000.0,103425682.45107223,12310000.0
0.06574,9750000.0,103425682.45107223,12310000.0
0.065915,10499999.999999998,103425682.45107223,12310000.0
0.066155,9010000.0,103425682.45107223,12310000.0
0.0666,9090000.0,103425682.45107223,12310000.0
0.066834,9170000.0,103425682.45107223,12310000.0
0.067058,9840000.0,103425682.45107223,12310000.0
0.067257,9340000.0,103425682.45107223,12310000.0
0.067448,10579999.999999998,103425682.45107223,12310000.0
0.067657,9510000.0,103425682.45107223,12310000.0
0.067884,9590000.0,103425682.45107223,12310000.0
0.068189,10080000.0,103425682.45107223,12310000.0
0.068523,9010000.0,103425682.45107223,12310000.0
0.068706,9340000.0,103425682.45107223,12310000.0
0.068932,9920000.0,103425682.45107223,12310000.0
0.069084,9590000.0,103425682.45107223,12310000.0
0.069286,9920000.0,103425682.45107223,12310000.0
0.069912,9750000.0,103425682.45107223,12310000.0
0.070085,10499999.999999998,103425682.45107223,12310000.0
0.070187,10579999.999999998,103425682.45107223,12310000.0
0.070541,9590000.0,103425682.45107223,12310000.0
0.070779,8430000.0,103425682.45107223,12310000.0
0.071011,9590000.0,103425682.45107223,12310000.0
0.071292,10000000.0,103425682.45107223,12310000.0
0.071471,10250000.0,103425682.45107223,12310000.0
0.07172,9170000.0,103425682.45107223,12310000.0
0.072179,8680000.0,103425682.45107223,12310000.0
0.072361,9010000.0,103425682.45107223,12310000.0
0.07261,10330000.0,103425682.45107223,12310000.0
0.072893,9260000.0,103425682.45107223,12310000.0
0.073045,9750000.0,103425682.45107223,12310000.0
0.073291,9590000.0,103425682.45107223,12310000.0
0.073467,9920000.0,103425682.45107223,12310000.0
0.073771,9840000.0,103425682.45107223,12310000.0
0.07392,10169999.999999998,103425682.45107223,12310000.0
0.074233,10080000.0,103425682.45107223,12310000.0
0.074427,10910000.0,103425682.45107223,12310000.0
0.074624,10169999.999999998,103425682.45107223,12310000.0
