Strain,Stress,YoungsModulus,TensileStrength
0.009151,13220000.0,148258611.03229412,33440000.0
0.009765,13470000.0,148258611.03229412,33440000.0
0.00988,14040000.0,148258611.03229412,33440000.0
0.010101,13960000.0,148258611.03229412,33440000.0
0.010503,14209999.999999998,148258611.03229412,33440000.0
0.010503,14289999.999999998,148258611.03229412,33440000.0
0.010568,14369999.999999998,148258611.03229412,33440000.0
0.01065,13799999.999999998,148258611.03229412,33440000.0
0.010877,14369999.999999998,148258611.03229412,33440000.0
0.011132,14540000.0,148258611.03229412,33440000.0
0.011194,13879999.999999998,148258611.03229412,33440000.0
0.011308,14040000.0,148258611.03229412,33440000.0
0.011552,14699999.999999998,148258611.03229412,33440000.0
0.011785,15529999.999999998,148258611.03229412,33440000.0
0.011904,14699999.999999998,148258611.03229412,33440000.0
0.012092,15280000.0,148258611.03229412,33440000.0
0.012331,15939999.999999998,148258611.03229412,33440000.0
0.012535,15360000.0,148258611.03229412,33440000.0
0.012651,15859999.999999998,148258611.03229412,33440000.0
0.012913,15449999.999999998,148258611.03229412,33440000.0
0.012987,16770000.0,148258611.03229412,33440000.0
0.01314,13799999.999999998,148258611.03229412,33440000.0
0.013378,16600000.0,148258611.03229412,33440000.0
0.013472,15780000.0,148258611.03229412,33440000.0
0.013713,16190000.0,148258611.03229412,33440000.0
0.013932,14790000.0,148258611.03229412,33440000.0
0.014098,16689999.999999998,148258611.03229412,33440000.0
0.014385,16440000.0,148258611.03229412,33440000.0
0.014521,16600000.0,148258611.03229412,33440000.0
0.014773,15939999.999999998,148258611.03229412,33440000.0
0.014905,17100000.0,148258611.03229412,33440000.0
0.015069,16190000.0,148258611.03229412,33440000.0
0.015353,16190000.0,148258611.03229412,33440000.0
0.015512,16019999.999999998,148258611.03229412,33440000.0
0.015783,16110000.0,148258611.03229412,33440000.0
0.016035,16440000.0,148258611.03229412,33440000.0
0.016221,16850000.0,148258611.03229412,33440000.0
0.016272,15529999.999999998,148258611.03229412,33440000.0
0.01658,16019999.999999998,148258611.03229412,33440000.0
0.016714,17430000.0,148258611.03229412,33440000.0
0.016714,17260000.0,148258611.03229412,33440000.0
0.017856,16850000.0,148258611.03229412,33440000.0
0.018176,17680000.0,148258611.03229412,33440000.0
0.018317,16689999.999999998,148258611.03229412,33440000.0
0.018612,18090000.0,148258611.03229412,33440000.0
0.018815,18500000.0,148258611.03229412,33440000.0
0.019002,16110000.0,148258611.03229412,33440000.0
0.019205,17840000.0,148258611.03229412,33440000.0
0.019402,17920000.0,148258611.03229412,33440000.0
0.019656,18420000.0,148258611.03229412,33440000.0
0.019851,17760000.0,148258611.03229412,33440000.0
0.020006,18010000.0,148258611.03229412,33440000.0
0.020377,17180000.0,148258611.03229412,33440000.0
0.020557,18170000.0,148258611.03229412,33440000.0
0.020718,16349999.999999998,148258611.03229412,33440000.0
0.020921,17760000.0,148258611.03229412,33440000.0
0.021097,18670000.0,148258611.03229412,33440000.0
0.021373,18170000.0,148258611.03229412,33440000.0
0.02139,18010000.0,148258611.03229412,33440000.0
0.021611,18580000.0,148258611.03229412,33440000.0
0.021632,18580000.0,148258611.03229412,33440000.0
0.02185,17680000.0,148258611.03229412,33440000.0
0.021854,17430000.0,148258611.03229412,33440000.0
0.022039,17840000.0,148258611.03229412,33440000.0
0.022129,17840000.0,148258611.03229412,33440000.0
0.02223,17350000.0,148258611.03229412,33440000.0
0.02223,17260000.0,148258611.03229412,33440000.0
0.022331,19080000.0,148258611.03229412,33440000.0
0.022615,17840000.0,148258611.03229412,33440000.0
0.022841,19240000.0,148258611.03229412,33440000.0
0.023072,18010000.0,148258611.03229412,33440000.0
0.023217,19000000.0,148258611.03229412,33440000.0
0.023546,19330000.0,148258611.03229412,33440000.0
0.023723,18580000.0,148258611.03229412,33440000.0
0.024037,19080000.0,148258611.03229412,33440000.0
0.02417,18580000.0,148258611.03229412,33440000.0
0.024378,19000000.0,148258611.03229412,33440000.0
0.024658,18910000.0,148258611.03229412,33440000.0
0.024875,18580000.0,148258611.03229412,33440000.0
0.025091,18910000.0,148258611.03229412,33440000.0
0.025367,19160000.0,148258611.03229412,33440000.0
0.025566,18670000.0,148258611.03229412,33440000.0
0.025698,19160000.0,148258611.03229412,33440000.0
0.025955,19490000.0,148258611.03229412,33440000.0
0.026232,19330000.0,148258611.03229412,33440000.0
0.026434,18670000.0,148258611.03229412,33440000.0
0.026695,19240000.0,148258611.03229412,33440000.0
0.026891,18830000.0,148258611.03229412,33440000.0
0.027149,17840000.0,148258611.03229412,33440000.0
0.027391,18500000.0,148258611.03229412,33440000.0
0.02766,19000000.0,148258611.03229412,33440000.0
0.027869,18750000.0,148258611.03229412,33440000.0
0.028147,18170000.0,148258611.03229412,33440000.0
0.028447,19570000.0,148258611.03229412,33440000.0
0.028621,18750000.0,148258611.03229412,33440000.0
0.028958,18830000.0,148258611.03229412,33440000.0
0.029271,19490000.0,148258611.03229412,33440000.0
0.029458,19330000.0,148258611.03229412,33440000.0
0.029743,19080000.0,148258611.03229412,33440000.0
0.029932,19330000.0,148258611.03229412,33440000.0
0.030212,19740000.0,148258611.03229412,33440000.0
0.030508,19900000.0,148258611.03229412,33440000.0
0.030688,18910000.0,148258611.03229412,33440000.0
0.030959,19490000.0,148258611.03229412,33440000.0
0.03112,18670000.0,148258611.03229412,33440000.0
0.031503,19819999.999999996,148258611.03229412,33440000.0
0.031675,19160000.0,148258611.03229412,33440000.0
0.031814,19330000.0,148258611.03229412,33440000.0
0.032115,20560000.0,148258611.03229412,33440000.0
0.032324,19240000.0,148258611.03229412,33440000.0
0.03261,19000000.0,148258611.03229412,33440000.0
0.032805,18830000.0,148258611.03229412,33440000.0
0.033046,19740000.0,148258611.03229412,33440000.0
0.033373,20070000.0,148258611.03229412,33440000.0
0.033519,20730000.0,148258611.03229412,33440000.0
0.033725,19990000.0,148258611.03229412,33440000.0
0.033993,19160000.0,148258611.03229412,33440000.0
0.034177,19240000.0,148258611.03229412,33440000.0
0.034448,20149999.999999996,148258611.03229412,33440000.0
0.034756,19330000.0,148258611.03229412,33440000.0
0.034885,19240000.0,148258611.03229412,33440000.0
0.035305,19990000.0,148258611.03229412,33440000.0
0.035439,20560000.0,148258611.03229412,33440000.0
0.035756,19410000.0,148258611.03229412,33440000.0
0.036052,20149999.999999996,148258611.03229412,33440000.0
0.036284,19740000.0,148258611.03229412,33440000.0
0.036284,19990000.0,148258611.03229412,33440000.0
0.037815,19160000.0,148258611.03229412,33440000.0
0.038071,21389999.999999996,148258611.03229412,33440000.0
0.038315,20149999.999999996,148258611.03229412,33440000.0
0.038396,19490000.0,148258611.03229412,33440000.0
0.038597,19160000.0,148258611.03229412,33440000.0
0.038605,19080000.0,148258611.03229412,33440000.0
0.038739,19900000.0,148258611.03229412,33440000.0
