Strain,Stress,YoungsModulus,TensileStrength
0.012456,21470000.0,266773938.77468988,54400000.0
0.012529,22130000.0,266773938.77468988,54400000.0
0.012667,21470000.0,266773938.77468988,54400000.0
0.013255,23200000.0,266773938.77468988,54400000.0
0.013429,21719999.999999996,266773938.77468988,54400000.0
0.013528,22300000.0,266773938.77468988,54400000.0
0.013944,23950000.0,266773938.77468988,54400000.0
0.014036,26010000.0,266773938.77468988,54400000.0
0.014036,22710000.0,266773938.77468988,54400000.0
0.014067,23700000.0,266773938.77468988,54400000.0
0.01419,23780000.0,266773938.77468988,54400000.0
0.014338,24110000.0,266773938.77468988,54400000.0
0.014596,23200000.0,266773938.77468988,54400000.0
0.014751,25100000.0,266773938.77468988,54400000.0
0.01501,23780000.0,266773938.77468988,54400000.0
0.01506,23950000.0,266773938.77468988,54400000.0
0.015345,25100000.0,266773938.77468988,54400000.0
0.015524,25760000.0,266773938.77468988,54400000.0
0.015706,25019999.999999996,266773938.77468988,54400000.0
0.015962,24610000.0,266773938.77468988,54400000.0
0.016143,25430000.0,266773938.77468988,54400000.0
0.0164,26259999.999999996,266773938.77468988,54400000.0
0.016578,25430000.0,266773938.77468988,54400000.0
0.01672,25929999.999999996,266773938.77468988,54400000.0
0.016976,26180000.0,266773938.77468988,54400000.0
0.017201,26340000.0,266773938.77468988,54400000.0
0.017411,26259999.999999996,266773938.77468988,54400000.0
0.017571,26840000.0,266773938.77468988,54400000.0
0.017713,26920000.0,266773938.77468988,54400000.0
0.017935,26670000.0,266773938.77468988,54400000.0
0.018343,27250000.0,266773938.77468988,54400000.0
0.018401,27079999.999999996,266773938.77468988,54400000.0
0.01852,27250000.0,266773938.77468988,54400000.0
0.018742,26920000.0,266773938.77468988,54400000.0
0.018944,27330000.0,266773938.77468988,54400000.0
0.019286,27250000.0,266773938.77468988,54400000.0
0.019354,27740000.0,266773938.77468988,54400000.0
0.019616,28570000.0,266773938.77468988,54400000.0
0.019874,27740000.0,266773938.77468988,54400000.0
0.02004,28570000.0,266773938.77468988,54400000.0
0.020381,28160000.0,266773938.77468988,54400000.0
0.020582,28980000.0,266773938.77468988,54400000.0
0.020732,29480000.0,266773938.77468988,54400000.0
0.020981,29060000.0,266773938.77468988,54400000.0
0.021303,29310000.0,266773938.77468988,54400000.0
0.021419,28240000.0,266773938.77468988,54400000.0
0.021641,28820000.0,266773938.77468988,54400000.0
0.021936,29150000.0,266773938.77468988,54400000.0
0.022189,28319999.999999996,266773938.77468988,54400000.0
0.022206,29229999.999999996,266773938.77468988,54400000.0
0.022562,29889999.999999996,266773938.77468988,54400000.0
0.022562,30300000.0,266773938.77468988,54400000.0
0.023538,29559999.999999996,266773938.77468988,54400000.0
0.023782,29810000.0,266773938.77468988,54400000.0
0.023955,30049999.999999996,266773938.77468988,54400000.0
0.024232,30049999.999999996,266773938.77468988,54400000.0
0.02442,30710000.0,266773938.77468988,54400000.0
0.02467,29559999.999999996,266773938.77468988,54400000.0
0.024927,29640000.0,266773938.77468988,54400000.0
0.025162,30300000.0,266773938.77468988,54400000.0
0.025376,30049999.999999996,266773938.77468988,54400000.0
0.025558,30880000.0,266773938.77468988,54400000.0
0.025766,30300000.0,266773938.77468988,54400000.0
0.026248,29719999.999999996,266773938.77468988,54400000.0
0.026324,30469999.999999996,266773938.77468988,54400000.0
0.02655,30799999.999999996,266773938.77468988,54400000.0
0.026775,30710000.0,266773938.77468988,54400000.0
0.027077,31129999.999999996,266773938.77468988,54400000.0
0.027337,31459999.999999996,266773938.77468988,54400000.0
0.027532,31129999.999999996,266773938.77468988,54400000.0
0.02785,31129999.999999996,266773938.77468988,54400000.0
0.028051,31790000.0,266773938.77468988,54400000.0
0.028381,31380000.0,266773938.77468988,54400000.0
0.028517,31129999.999999996,266773938.77468988,54400000.0
